Equipment_ID,Type,Site_ID,Check_In_Date,Check_Out_Date,Engine_Hours_Day,Idle_Hours_Day,Rental_Days,Last_Operator_ID,is_anomaly,anomaly_type,total_hours,idle_ratio,is_missing_site,is_missing_operator,hours_over_24,type_enc,anomaly_score,predicted_anomaly
EQX1182,Loader,S001,2025-05-06,2025-05-15,9.5,3.5,9,OP120,0,none,13.0,0.26923074852071166,0,0,0,5,0.11757195031115952,0
EQX1216,Compactor,S010,2024-02-12,2024-02-15,10.5,8.7,3,OP138,0,none,19.2,0.45312497639974075,0,0,0,1,0.0337832455818417,0
EQX1129,Excavator,UNKNOWN,2025-02-23,2025-03-11,5.9,1.3,16,OP130,1,unassigned_site,7.2,0.18055553047839853,1,0,0,3,-0.04060183540858542,1
EQX1135,Grader,S006,2024-01-22,2024-01-28,5.4,4.9,6,OP102,0,none,10.3,0.4757281091526108,0,0,0,4,0.14668945289409968,0
EQX1090,Crane,S001,2025-05-23,2025-05-28,8.1,6.2,5,OP125,0,none,14.3,0.43356640324710466,0,0,0,2,0.1398939298859827,0
EQX1096,Grader,S010,2024-03-01,2024-03-15,6.4,2.3,14,OP133,0,none,8.7,0.26436778570485225,0,0,0,4,0.15462196482457086,0
EQX1059,Excavator,S011,2024-12-14,2025-01-06,8.2,7.5,23,OP112,0,none,15.7,0.4777069759422309,0,0,0,3,0.09349334281341787,0
EQX1054,Grader,S010,2025-02-11,2025-02-24,10.3,1.9,13,OP131,0,none,12.200000000000001,0.15573769215264818,0,0,0,4,0.09947544000694436,0
EQX1203,Crane,S012,2024-02-24,2024-02-29,6.6,6.4,5,OP109,0,none,13.0,0.4923076544378728,0,0,0,2,0.1443665079704149,0
EQX1021,Compactor,S010,2024-03-15,2024-03-26,8.3,1.0,11,OP115,0,none,9.3,0.10752687015840105,0,0,0,1,0.12944970489324598,0
EQX1171,Bulldozer,S010,2024-11-16,2024-12-12,5.5,7.0,26,OP119,0,none,12.5,0.5599999552000036,0,0,0,0,0.08915644517477078,0
EQX1028,Excavator,S008,2024-01-18,2024-02-02,9.1,7.7,15,OP105,0,none,16.8,0.4583333060515889,0,0,0,3,0.1034408524129895,0
EQX1130,Grader,S010,2024-03-22,2024-04-05,8.1,3.5,14,OP137,0,none,11.6,0.3017241119203352,0,0,0,4,0.1500419445126429,0
EQX1007,Compactor,S007,2025-05-08,2025-05-16,3.4,6.3,8,OP102,0,none,9.7,0.6494844691253125,0,0,0,1,0.12659643392272146,0
EQX1018,Excavator,S004,2025-09-06,2025-09-15,6.7,1.3,9,OP113,0,none,8.0,0.16249997968750257,0,0,0,3,0.15011016403679067,0
EQX1061,Grader,S004,2025-05-23,2025-05-29,5.0,6.8,6,OP139,0,none,11.8,0.5762711376041408,0,0,0,4,0.13064581244395773,0
EQX1118,Compactor,S006,2024-07-08,2024-07-16,7.4,1.0,8,OP127,0,none,8.4,0.11904760487528514,0,0,0,1,0.13509086522219738,0
EQX1114,Grader,S008,2025-04-21,2025-05-02,4.3,5.7,11,OP109,0,none,10.0,0.5699999430000058,0,0,0,4,0.13928070642549867,0
EQX1064,Compactor,S007,2024-11-05,2024-11-13,11.2,4.0,8,OP117,0,none,15.2,0.2631578774238239,0,0,0,1,0.10017672731045518,0
EQX1032,Loader,S012,2024-10-31,2024-11-12,8.5,1.5,12,OP121,0,none,10.0,0.1499999850000015,0,0,0,5,0.11884729729518545,0
EQX1055,Compactor,S001,2024-04-25,2024-05-06,7.3,0.0,11,OP133,0,none,7.3,0.0,0,0,0,1,0.11155371713980161,0
EQX1153,Excavator,S003,2024-10-05,2024-10-17,4.0,6.2,12,OP138,0,none,10.2,0.6078430776624435,0,0,0,3,0.13866630971035387,0
EQX1176,Excavator,S010,2024-09-27,2024-10-16,5.7,1.8,19,OP125,0,none,7.5,0.23999996800000425,0,0,0,3,0.13558000899881512,0
EQX1217,Excavator,S011,2025-02-20,2025-03-05,5.0,0.0,13,OP125,0,none,5.0,0.0,0,0,0,3,0.10876307717145867,0
EQX1052,Excavator,S005,2024-06-13,2024-07-01,5.9,1.2,18,OP108,0,none,7.1000000000000005,0.16901406070224495,0,0,0,3,0.12765288432224825,0
EQX1058,Grader,S001,2025-10-02,2025-10-09,3.8,3.3,7,OP110,0,none,7.1,0.46478866693117366,0,0,0,4,0.12960598101732468,0
EQX1063,Grader,S006,2024-07-01,2024-07-12,5.9,4.6,11,OP124,0,none,10.5,0.43809519637188604,0,0,0,4,0.156600508355775,0
EQX1078,Grader,S002,2024-03-09,2024-03-11,4.5,4.4,2,OP138,0,none,8.9,0.49438196692337455,0,0,0,4,0.12124457094420032,0
EQX1157,Bulldozer,S003,2024-12-16,2025-01-06,10.0,2.4,21,OP101,0,none,12.4,0.19354837148803455,0,0,0,0,0.07281861136869394,0
EQX1185,Compactor,S010,2024-08-13,2024-08-15,6.6,5.2,2,OP126,0,none,11.8,0.44067792875610773,0,0,0,1,0.13366357795103306,0
EQX1005,Excavator,S007,2024-03-08,2024-03-16,11.6,4.3,8,OP108,0,none,15.899999999999999,0.2704402345635073,0,0,0,3,0.08873100146853252,0
EQX1153,Excavator,S009,2024-04-10,2024-04-23,4.3,0.7,13,OP127,0,none,5.0,0.13999997200000558,0,0,0,3,0.1113089089122416,0
EQX1170,Loader,S003,2025-01-02,2025-01-13,3.4,7.6,11,OP106,0,none,11.0,0.6909090280991793,0,0,0,5,0.085304782550927,0
EQX1146,Bulldozer,S011,2025-08-30,2025-09-24,7.4,4.1,25,OP126,0,none,11.5,0.3565217081285471,0,0,0,0,0.11255845152941829,0
EQX1016,Bulldozer,S003,2024-05-31,2024-06-14,7.3,6.4,14,OP116,0,none,13.7,0.46715325057275553,0,0,0,0,0.131438915336141,0
EQX1088,Crane,S009,2024-10-21,2024-10-30,7.5,2.0,9,OP106,0,none,9.5,0.2105262936288112,0,0,0,2,0.15062601324906577,0
EQX1120,Grader,S009,2024-05-22,2024-05-31,8.5,5.0,9,OP138,0,none,13.5,0.3703703429355302,0,0,0,4,0.14632000758157387,0
EQX1200,Bulldozer,S011,2025-02-12,2025-03-16,7.4,6.9,32,OP106,0,none,14.3,0.48251744877500363,0,0,0,0,0.07032132034343413,0
EQX1163,Bulldozer,S008,2024-11-21,2024-12-06,9.7,7.0,15,OP124,0,none,16.7,0.41916165154720647,0,0,0,0,0.08811715996756292,0
EQX1129,Excavator,S005,2024-06-05,2024-08-09,1.5,6.0,65,OP131,1,extended_rental,7.5,0.7999998933333475,0,0,0,3,-0.06446772961856817,1
EQX1195,Excavator,S003,2025-10-19,2025-11-05,7.6,6.5,17,OP137,0,none,14.1,0.4609928751068883,0,0,0,3,0.13781739743690496,0
EQX1126,Crane,S012,2025-10-23,2025-10-27,5.9,3.3,4,OP117,0,none,9.2,0.3586956131852595,0,0,0,2,0.15463549643344515,0
EQX1137,Loader,S008,2024-11-20,2024-12-03,4.8,3.1,13,OP101,0,none,7.9,0.3924050136196185,0,0,0,5,0.13292309295469712,0
EQX1077,Bulldozer,S008,2024-10-29,2024-11-15,3.4,0.0,17,OP136,0,none,3.4,0.0,0,0,0,0,0.02780543125622781,0
EQX1118,Compactor,S006,2024-01-08,2024-01-14,7.2,3.6,6,OP103,0,none,10.8,0.33333330246913867,0,0,0,1,0.1566662267196437,0
EQX1076,Bulldozer,S008,2025-01-13,2025-02-09,4.4,8.0,27,OP136,0,none,12.4,0.6451612382934485,0,0,0,0,0.05311921105775663,0
EQX1056,Compactor,S002,2025-12-02,2025-12-10,8.3,3.2,8,OP103,0,none,11.5,0.27826084536862217,0,0,0,1,0.15233780024578514,0
EQX1030,Grader,S007,2025-03-01,2025-03-07,9.7,1.3,6,OP126,0,none,11.0,0.11818180743801751,0,0,0,4,0.09986269074230297,0
EQX1093,Crane,S009,2024-01-26,2024-01-27,6.2,5.7,1,OP132,0,none,11.9,0.4789915563872642,0,0,0,2,0.12798493872001587,0
EQX1190,Bulldozer,S005,2025-03-27,2025-05-11,8.2,4.4,45,OP131,0,none,12.6,0.34920632149156183,0,0,0,0,0.04274768830839626,0
EQX1026,Excavator,S011,2025-03-05,2025-03-24,7.1,6.4,19,OP121,0,none,13.5,0.4740740389574786,0,0,0,3,0.1381769361576417,0
EQX1101,Loader,S001,2025-06-13,2025-06-24,8.9,2.3,11,OP132,0,none,11.2,0.2053571245216853,0,0,0,5,0.12502702547682898,0
EQX1123,Excavator,S010,2025-02-06,2025-02-16,8.6,1.9,10,OP109,0,none,10.5,0.1809523637188225,0,0,0,3,0.14433672091927752,0
EQX1090,Crane,S012,2025-08-22,2025-09-01,9.6,1.1,10,OP104,0,none,10.7,0.10280372870993192,0,0,0,2,0.10937254170904653,0
EQX1100,Loader,S008,2025-08-07,2025-08-19,18.0,13.7,12,OP119,1,impossible_hours,31.7,0.43217664251808696,0,0,1,5,-0.15258830872229956,1
EQX1041,Crane,S009,2024-12-01,2024-12-10,7.0,6.1,9,OP116,0,none,13.1,0.4656488194161207,0,0,0,2,0.1523120854222157,0
EQX1012,Loader,S003,2025-05-23,2025-06-05,10.0,2.3,13,OP115,0,none,12.3,0.18699185471610935,0,0,0,5,0.09922886929265495,0
EQX1173,Bulldozer,S008,2025-05-06,2025-05-10,7.9,7.5,4,OP107,0,none,15.4,0.48701295538876915,0,0,0,0,0.0901134329493874,0
EQX1096,Grader,S010,2024-10-02,2024-10-13,6.9,3.6,11,OP113,0,none,10.5,0.34285711020408477,0,0,0,4,0.15935888368512585,0
EQX1063,Grader,S010,2024-12-18,2024-12-27,1.5,18.2,9,OP127,1,excessive_idle,19.7,0.9238578211239684,0,0,0,4,-0.06560353730202217,1
EQX1005,Excavator,S004,2025-10-13,2025-10-17,2.8,4.0,4,OP106,0,none,6.8,0.5882352076124695,0,0,0,3,0.10777307582676421,0
EQX1220,Bulldozer,S005,2024-05-26,2024-06-16,4.6,5.4,21,OP132,0,none,10.0,0.5399999460000054,0,0,0,0,0.10761423207684045,0
EQX1015,Crane,S001,2024-03-20,2024-03-27,8.0,6.6,7,OP125,0,none,14.6,0.4520547635578929,0,0,0,2,0.140199707658267,0
EQX1021,Compactor,S010,2025-06-07,2025-06-22,3.2,2.9,15,OP138,0,none,6.1,0.47540975812954783,0,0,0,1,0.10895982506403817,0
EQX1114,Grader,S010,2024-08-20,2024-11-17,5.0,6.1,89,OP134,1,extended_rental,11.1,0.5495495000405856,0,0,0,4,-0.04527308789935802,1
EQX1183,Crane,S011,2024-05-17,2024-05-21,7.1,6.2,4,OP114,0,none,13.3,0.4661653784838061,0,0,0,2,0.1420845541041903,0
EQX1194,Compactor,S010,2025-04-11,2025-04-20,4.7,0.3,9,OP110,0,none,5.0,0.0599999880000024,0,0,0,1,0.10289725142531764,0
EQX1080,Compactor,S007,2024-03-28,2024-04-07,10.4,0.6,10,OP118,0,none,11.0,0.05454544958677731,0,0,0,1,0.0762097664382525,0
EQX1075,Excavator,S003,2025-06-15,2025-06-27,5.5,1.7,12,OP111,0,none,7.2,0.23611107831790576,0,0,0,3,0.14814180499448132,0
EQX1028,Excavator,S012,2024-09-18,2024-10-02,6.7,3.9,14,OP115,0,none,10.6,0.36792449359202894,0,0,0,3,0.16062195352283315,0
EQX1149,Crane,S012,2024-08-25,2024-08-29,4.5,1.9,4,OP106,0,none,6.4,0.2968749536132885,0,0,0,2,0.13526535002300483,0
EQX1195,Excavator,S003,2024-10-19,2024-11-01,4.3,1.9,13,OP121,0,none,6.199999999999999,0.3064515634755543,0,0,0,3,0.1395539600632988,0
EQX1015,Crane,S007,2024-09-21,2024-09-24,4.5,1.1,3,OP130,0,none,5.6,0.1964285363520471,0,0,0,2,0.1142637798597621,0
EQX1181,Loader,S009,2025-03-02,2025-03-15,8.0,4.3,13,OP115,0,none,12.3,0.3495934675127262,0,0,0,5,0.1346896438165876,0
EQX1052,Excavator,S004,2025-04-14,2025-05-03,8.5,0.7,19,OP117,0,none,9.2,0.07608694825141868,0,0,0,3,0.10403592466856704,0
EQX1083,Compactor,S007,2024-08-16,2024-08-20,8.4,4.8,4,OP124,0,none,13.2,0.3636363360881564,0,0,0,1,0.13861970152547187,0
EQX1207,Excavator,S011,2025-11-28,2025-12-15,7.8,3.0,17,OP130,0,none,10.8,0.27777775205761557,0,0,0,3,0.14690174711215692,0
EQX1210,Crane,S004,2024-12-21,2024-12-30,6.5,0.3,9,OP111,0,none,6.8,0.04411764057093521,0,0,0,2,0.11316240856200566,0
EQX1046,Compactor,S007,2025-03-29,2025-04-04,3.5,6.8,6,OP127,0,none,10.3,0.6601941106607659,0,0,0,1,0.12262470034118683,0
EQX1062,Crane,S001,2024-04-03,2024-04-08,3.9,0.0,5,OP131,0,none,3.9,0.0,0,0,0,2,0.0899790315574941,0
EQX1002,Crane,S012,2025-02-08,2025-02-12,4.8,0.0,4,OP117,0,none,4.8,0.0,0,0,0,2,0.09632926649444012,0
EQX1021,Compactor,S010,2025-11-08,2025-11-16,9.1,5.0,8,OP132,0,none,14.1,0.35460990392837566,0,0,0,1,0.14046596828517782,0
EQX1012,Loader,S005,2025-01-11,2025-01-27,9.6,3.7,16,OP138,0,none,13.3,0.27819546780485205,0,0,0,5,0.11298905014451316,0
EQX1182,Loader,S002,2025-03-01,2025-03-13,7.2,1.4,12,OP102,0,none,8.6,0.16279067874526992,0,0,0,5,0.12177068824728421,0
EQX1017,Grader,S007,2024-12-26,2025-01-01,7.7,3.6,6,OP109,0,none,11.3,0.31858404260318207,0,0,0,4,0.14873156087248174,0
EQX1188,Excavator,S003,2025-07-31,2025-08-06,9.6,4.0,6,OP111,0,none,13.6,0.29411762543252756,0,0,0,3,0.13019348020492788,0
EQX1045,Compactor,S007,2025-01-12,2025-01-17,9.6,13.9,5,OP109,0,none,23.5,0.5914893365323687,0,0,0,1,-0.05077107847125595,1
EQX1215,Compactor,S007,2024-12-31,2025-01-06,3.4,2.8,6,OP130,0,none,6.199999999999999,0.45161283038502736,0,0,0,1,0.12908338778153872,0
EQX1031,Compactor,S006,2025-03-30,2025-04-10,3.9,3.0,11,OP105,0,none,6.9,0.434782545683689,0,0,0,1,0.1395313181220682,0
EQX1149,Crane,S011,2025-09-19,2025-09-25,6.5,2.0,6,OP110,0,none,8.5,0.2352940899654012,0,0,0,2,0.1522397482305503,0
EQX1167,Compactor,UNKNOWN,2025-03-24,2025-03-28,6.4,4.1,4,OP116,1,unassigned_site,10.5,0.3904761532879854,1,0,0,1,-0.01433975421681366,1
EQX1190,Bulldozer,S005,2024-05-02,2024-05-16,6.6,3.3,14,UNKNOWN,1,no_operator,9.899999999999999,0.3333332996633031,0,1,0,0,-0.008698226491386851,1
EQX1013,Grader,S006,2025-10-26,2025-11-07,7.3,3.3,12,OP113,0,none,10.6,0.3113207253471014,0,0,0,4,0.15797908482457013,0
EQX1141,Crane,S001,2024-04-29,2024-05-05,7.0,1.7,6,OP129,0,none,8.7,0.19540227639054297,0,0,0,2,0.1457383302398521,0
EQX1121,Grader,S007,2024-02-07,2024-02-19,7.3,0.7,12,OP133,0,none,8.0,0.08749998906250137,0,0,0,4,0.12455301936523228,0
EQX1170,Loader,S004,2025-06-02,2025-06-13,8.5,1.9,11,OP120,0,none,10.4,0.18269229012574134,0,0,0,5,0.12665862300438818,0
EQX1055,Compactor,S006,2025-02-27,2025-03-07,7.1,3.2,8,UNKNOWN,1,no_operator,10.3,0.3106795814874193,0,1,0,1,0.006790047913902919,0
EQX1134,Bulldozer,S011,2024-03-29,2024-04-20,8.8,0.9,22,OP111,0,none,9.700000000000001,0.09278349558933036,0,0,0,0,0.07234490802451676,0
EQX1060,Excavator,S002,2024-10-07,2024-10-16,5.8,0.0,9,OP121,0,none,5.8,0.0,0,0,0,3,0.11905183655604279,0
EQX1063,Grader,S007,2024-01-21,2024-01-31,3.6,4.5,10,OP137,0,none,8.1,0.5555554869684585,0,0,0,4,0.13237488742261438,0
EQX1047,Bulldozer,S001,2025-03-23,2025-04-22,7.9,4.2,30,OP109,0,none,12.100000000000001,0.34710740932996614,0,0,0,0,0.08890142220882419,0
EQX1014,Compactor,S004,2024-10-03,2024-10-10,4.2,0.4,7,OP121,0,none,4.6000000000000005,0.08695650283554285,0,0,0,1,0.09979586570254922,0
EQX1102,Grader,S006,2025-02-07,2025-02-17,8.1,6.7,10,OP113,0,none,14.8,0.45270267211468435,0,0,0,4,0.1326299223364409,0
EQX1117,Compactor,S012,2025-04-15,2025-04-23,9.1,2.6,8,OP116,0,none,11.7,0.22222220322887157,0,0,0,1,0.13794440872935082,0
EQX1214,Compactor,S004,2025-03-09,2025-03-11,2.1,1.4,2,OP113,0,none,3.5,0.3999998857143183,0,0,0,1,0.04941682036998324,0
EQX1149,Crane,S009,2025-05-24,2025-05-31,3.7,3.7,7,OP131,0,none,7.4,0.49999993243244156,0,0,0,2,0.13874232235503875,0
EQX1089,Excavator,S003,2025-04-21,2025-04-29,5.9,1.6,8,OP136,0,none,7.5,0.21333330488889268,0,0,0,3,0.15233526730687436,0
EQX1162,Loader,S005,2025-06-29,2025-07-08,8.5,2.4,9,OP112,0,none,10.9,0.22018346603821412,0,0,0,5,0.1314050154826209,0
EQX1038,Crane,S003,2025-07-02,2025-07-04,2.6,3.3,2,OP107,0,none,5.9,0.5593219390979763,0,0,0,2,0.09003728229344482,0
EQX1139,Compactor,S010,2025-05-21,2025-05-29,7.6,3.4,8,OP114,0,none,11.0,0.3090908809917381,0,0,0,1,0.15845094908458435,0
EQX1047,Bulldozer,S004,2024-10-12,2024-10-25,8.2,0.0,13,OP139,0,none,8.2,0.0,0,0,0,0,0.08924904362358654,0
EQX1194,Compactor,S006,2025-11-23,2025-12-01,3.4,3.9,8,OP129,0,none,7.3,0.5342465021580134,0,0,0,1,0.1289197327492454,0
EQX1019,Compactor,S004,2024-01-01,2024-01-09,2.7,3.4,8,OP138,0,none,6.1,0.5573769578070561,0,0,0,1,0.11046062306318316,0
EQX1059,Excavator,S008,2025-10-01,2025-10-22,0.4,18.1,21,OP128,1,excessive_idle,18.5,0.9783783254930635,0,0,0,3,-0.07595407862174208,1
EQX1184,Bulldozer,S012,2025-06-09,2025-07-09,0.7,19.2,30,OP133,1,excessive_idle,19.9,0.9648240721193934,0,0,0,0,-0.09594864878064968,1
EQX1073,Loader,S002,2025-01-16,2025-02-03,2.7,8.6,18,OP124,0,none,11.3,0.7610618795520461,0,0,0,5,0.02486195577680478,0
EQX1167,Compactor,S006,2025-08-08,2025-08-16,6.3,5.9,8,OP131,0,none,12.2,0.4836065177371708,0,0,0,1,0.1562376892560688,0
EQX1196,Excavator,S003,2025-11-23,2025-12-09,7.2,4.2,16,OP136,0,none,11.4,0.36842102031394564,0,0,0,3,0.1566809800726145,0
EQX1216,Compactor,S008,2025-10-24,2025-10-30,6.6,2.0,6,UNKNOWN,1,no_operator,8.6,0.23255811249324276,0,1,0,1,-0.013354032234124902,1
EQX1214,Compactor,S010,2025-05-19,2025-05-28,6.2,6.5,9,OP101,0,none,12.7,0.5118109833219698,0,0,0,1,0.14878317306626826,0
EQX1200,Bulldozer,S003,2024-08-15,2024-09-07,4.9,1.4,23,OP110,0,none,6.300000000000001,0.22222218694885917,0,0,0,0,0.08780417070543645,0
EQX1177,Crane,S004,2024-05-21,2024-05-27,3.7,2.4,6,OP101,0,none,6.1,0.39344255845203957,0,0,0,2,0.13543665667740845,0
EQX1159,Compactor,S006,2024-09-12,2024-09-17,7.0,0.5,5,OP112,0,none,7.5,0.06666665777777896,0,0,0,1,0.11174370136435596,0
EQX1007,Compactor,S010,2025-04-12,2025-06-12,7.0,5.9,61,OP117,1,extended_rental,12.9,0.45736430563067404,0,0,0,1,0.015245318263018448,0
EQX1127,Bulldozer,S005,2024-03-27,2024-04-24,12.1,2.2,28,OP111,0,none,14.3,0.15384614308768232,0,0,0,0,-0.0009976877197710454,1
EQX1066,Grader,S002,2024-12-16,2024-12-27,6.0,1.5,11,OP105,0,none,7.5,0.19999997333333688,0,0,0,4,0.14773148791899438,0
EQX1086,Excavator,S004,2024-11-14,2024-11-29,9.8,6.4,15,OP135,0,none,16.200000000000003,0.39506170400853674,0,0,0,3,0.11379054147539347,0
EQX1150,Excavator,S008,2025-05-07,2025-05-17,0.7,18.8,10,OP124,1,excessive_idle,19.5,0.9641025146614095,0,0,0,3,-0.04296915293254322,1
EQX1010,Crane,S006,2025-05-01,2025-05-08,5.3,0.0,7,OP111,0,none,5.3,0.0,0,0,0,2,0.11015575606190625,0
EQX1182,Loader,S008,2025-07-25,2025-09-27,9.8,0.3,64,OP113,1,extended_rental,10.100000000000001,0.029702967356141842,0,0,0,5,-0.06945924678905957,1
EQX1112,Excavator,S003,2024-09-15,2024-10-03,7.6,7.3,18,OP122,0,none,14.899999999999999,0.4899328530246408,0,0,0,3,0.12364703834597901,0
EQX1055,Compactor,S009,2025-10-03,2025-10-08,7.7,5.9,5,OP105,0,none,13.600000000000001,0.4338234975129781,0,0,0,1,0.1429900929203921,0
EQX1130,Grader,S001,2024-02-18,2024-02-29,6.6,4.7,11,OP110,0,none,11.3,0.41592916673193214,0,0,0,4,0.15538402184592442,0
EQX1199,Excavator,S011,2025-05-26,2025-06-01,8.5,0.4,6,OP120,0,none,8.9,0.044943815174852235,0,0,0,3,0.11224455491492724,0
EQX1102,Grader,S008,2024-05-29,2024-06-03,8.0,7.7,5,OP121,0,none,15.7,0.4904458286340237,0,0,0,4,0.1063146284244319,0
EQX1208,Grader,S007,2025-10-30,2025-11-12,8.5,6.4,13,OP120,0,none,14.9,0.42953017251475356,0,0,0,4,0.13332593597729298,0
EQX1125,Excavator,S003,2024-05-15,2024-05-27,6.6,3.8,12,OP129,0,none,10.399999999999999,0.36538458025148274,0,0,0,3,0.162734774854219,0
EQX1145,Crane,S004,2024-02-06,2024-02-11,12.4,1.2,5,OP121,0,none,13.6,0.08823528762975827,0,0,0,2,0.023135857727702547,0
EQX1169,Bulldozer,S005,2025-05-14,2025-05-24,6.8,1.2,10,OP102,0,none,8.0,0.14999998125000236,0,0,0,0,0.11042638355536472,0
EQX1106,Compactor,S010,2025-09-28,2025-10-06,6.1,0.0,8,OP134,0,none,6.1,0.0,0,0,0,1,0.11985365194702974,0
EQX1075,Excavator,S008,2024-02-04,2024-02-17,5.9,5.5,13,OP113,0,none,11.4,0.48245609803016687,0,0,0,3,0.15956586894355435,0
EQX1142,Crane,S008,2024-02-15,2024-02-22,9.1,7.9,7,OP118,0,none,17.0,0.46470585501730266,0,0,0,2,0.1016452312662372,0
EQX1021,Compactor,S004,2024-12-04,2024-12-10,9.2,4.5,6,OP106,0,none,13.7,0.3284671293089687,0,0,0,1,0.1367528236037125,0
EQX1217,Excavator,S005,2025-10-10,2025-10-19,6.4,4.2,9,OP134,0,none,10.600000000000001,0.39622637771449265,0,0,0,3,0.16425984309833902,0
EQX1189,Compactor,S006,2024-05-04,2024-05-07,10.4,0.9,3,OP138,0,none,11.3,0.07964601065079552,0,0,0,1,0.07680938871830123,0
EQX1148,Crane,S004,2025-02-02,2025-02-06,8.6,4.3,4,OP107,0,none,12.899999999999999,0.3333333074935421,0,0,0,2,0.13976609664361644,0
EQX1198,Loader,S011,2024-07-15,2024-08-01,9.5,6.7,17,OP109,0,none,16.2,0.41358022138393696,0,0,0,5,0.08682818274481108,0
EQX1158,Grader,S007,2024-08-08,2024-08-22,7.4,4.8,14,OP127,0,none,12.2,0.393442590701427,0,0,0,4,0.147992369690658,0
EQX1204,Excavator,S011,2025-11-08,2025-11-22,4.8,7.0,14,OP130,0,none,11.8,0.593220288710145,0,0,0,3,0.13791908953132037,0
EQX1006,Loader,S001,2024-02-02,2024-02-11,5.7,0.1,9,OP101,0,none,5.8,0.017241376337693737,0,0,0,5,0.07741938820463001,0
EQX1042,Compactor,S010,2025-04-24,2025-04-29,0.4,21.7,5,OP137,1,excessive_idle,22.099999999999998,0.9819004080588051,0,0,0,1,-0.08946590338425553,1
EQX1210,Crane,S002,2024-11-21,2024-12-02,8.7,0.0,11,OP113,0,none,8.7,0.0,0,0,0,2,0.11244163031773069,0
EQX1137,Loader,S009,2024-02-06,2024-04-22,3.8,4.3,76,OP108,1,extended_rental,8.1,0.5308641319920825,0,0,0,5,-0.04200707209393639,1
EQX1073,Loader,S004,2024-08-03,2024-08-19,6.3,3.1,16,OP115,0,none,9.4,0.32978719895880865,0,0,0,5,0.13539489830602514,0
EQX1079,Grader,S006,2024-12-21,2024-12-31,11.3,1.3,10,OP127,0,none,12.600000000000001,0.10317459498614326,0,0,0,4,0.06878355955825338,0
EQX1107,Crane,S009,2024-07-10,2024-07-16,12.7,0.0,6,OP113,0,none,12.7,0.0,0,0,0,2,0.012480791601437558,0
EQX1156,Grader,S010,2024-10-05,2024-10-18,8.5,3.7,13,OP126,0,none,12.2,0.30327866366568335,0,0,0,4,0.1490477472619992,0
EQX1211,Grader,S012,2025-09-19,2025-10-02,7.0,8.0,13,OP116,0,none,15.0,0.5333332977777802,0,0,0,4,0.11422883846652565,0
EQX1183,Crane,S002,2024-08-30,2024-09-06,7.5,5.3,7,OP101,0,none,12.8,0.4140624676513697,0,0,0,2,0.15299166327129388,0
EQX1077,Bulldozer,S003,2025-12-03,2025-12-17,10.3,7.3,14,OP113,0,none,17.6,0.4147727037060963,0,0,0,0,0.06143680310044897,0
EQX1171,Bulldozer,S008,2025-03-16,2025-04-04,7.8,0.7,19,OP116,0,none,8.5,0.08235293148789041,0,0,0,0,0.08125038676053686,0
EQX1141,Crane,S004,2025-12-07,2025-12-14,6.1,4.5,7,OP110,0,none,10.6,0.42452826183695647,0,0,0,2,0.15984656536058156,0
EQX1014,Compactor,S001,2025-11-12,2025-11-21,1.1,19.6,9,OP119,1,excessive_idle,20.700000000000003,0.9468598576396203,0,0,0,1,-0.047015825803191746,1
EQX1104,Loader,S002,2024-05-09,2024-05-17,10.4,3.3,8,OP102,0,none,13.7,0.24087589482657704,0,0,0,5,0.10195971748539323,0
EQX1044,Bulldozer,S005,2025-06-09,2025-06-13,5.1,5.8,4,OP129,0,none,10.899999999999999,0.5321100429256842,0,0,0,0,0.10573701878802416,0
EQX1160,Compactor,UNKNOWN,2025-10-08,2025-10-21,6.4,0.0,13,OP104,1,unassigned_site,6.4,0.0,1,0,0,1,-0.05666326566126545,1
EQX1178,Loader,S003,2024-04-29,2024-05-17,9.3,0.2,18,OP107,0,none,9.5,0.021052629362881124,0,0,0,5,0.05646083282107722,0
EQX1199,Excavator,S008,2024-03-25,2024-04-12,14.4,16.7,18,OP115,1,impossible_hours,31.1,0.536977474695258,0,0,1,3,-0.1535974692062998,1
EQX1005,Excavator,S006,2025-02-15,2025-02-28,5.5,0.0,13,OP105,0,none,5.5,0.0,0,0,0,3,0.11654710264355156,0
EQX1053,Compactor,S009,2025-05-17,2025-05-19,8.4,7.4,2,OP116,0,none,15.8,0.46835440073706325,0,0,0,1,0.1087250716487746,0
EQX1002,Crane,S004,2025-06-16,2025-06-23,5.3,0.3,7,OP104,0,none,5.6,0.053571419005103746,0,0,0,2,0.10638390301269973,0
EQX1200,Bulldozer,S008,2024-12-30,2025-01-11,6.3,0.0,12,OP120,0,none,6.3,0.0,0,0,0,0,0.09526123992732183,0
EQX1183,Crane,S007,2024-09-14,2024-09-18,6.3,4.8,4,OP102,0,none,11.1,0.4324323934745592,0,0,0,2,0.15177540382353,0
EQX1111,Crane,S009,2024-01-17,2024-01-28,6.0,8.8,11,OP113,0,none,14.8,0.5945945544192869,0,0,0,2,0.10806249227233772,0
EQX1064,Compactor,S010,2025-11-03,2025-11-10,4.7,4.2,7,OP134,0,none,8.9,0.47191005933594843,0,0,0,1,0.15206474823506883,0
EQX1179,Loader,S005,2024-04-10,2024-04-23,0.8,19.8,13,OP120,1,excessive_idle,20.6,0.961165001885194,0,0,0,5,-0.06928365606559406,1
